Unnamed: 0,Free_text,Label_id
2438,ấn độ có_nhân_công giá rẻ trình_độ ngành công_nghiệp phụ hẳn công_ty ấn độ tiên,0
2439,vè kiến kiến_lửa tập_đoàn kiến_vàng ổ đầu cổ thiệt kiến hùm động_trời sôi kiến_cánh_kiến_lửa bò ngang bò ngửa kiến riện đơn chai bò dông bò bò bò kiến đực kiến khôn,0
2440,cầu_mong thế_giới bình_an,0
2441,số_lượng kiểm_tra văn toán môn hầu_như_không,0
2442,chúc_mừng gia_đình,0
2443,nam_nữ nghệ_sĩ tone kiều bắt hương tràm dương hoàng_yến hoài lâm hát live thể_hiện tốt_giọng hát toát nội_dung hát chào vọng hl sóng_gió trở_lại hâm_mộ phút ban_đầu ca_khúc đi hát karaoke chúc hl sức_khoẻ vững_tâm thả hồn,0
2444,cha_mẹ coi cục vàng nuông_chiều sẵn_sàng ăn_hiếp động ầm_ĩ,1
2445,bảo_vệ loài vật nguy_cấp hiệu_quả_thật qui_mô,0
2446,đường_cong đẹp tội mặt,1
2447,chúc_mừng trở_lại cuộc_đời vui,0
2448,ta tái_diễn đánh_đập chức_trách xã vụ_việc thẩm_quyền báo_công_an huyện hài,0
2449,tài_giỏi xây_dựng thương_hiệu đi,0
2450,sinh_mệnh sinh món quà tuyệt_vời tạo_hóa,0
2451,hài sevila lồn mùa lượm trường_hợp mới_lạ,0
2452,dự đón sevila vô_địch,0
2453,chẳng,1
2454,fadil máy gm hàn_quốc,0
2455,học_sinh đứng công_an ngăn vô_tâm vô_cảm đồng_loã,1
2456,ấn_tượng bàn thắng bale trận bàn thắng lưới inter cúp châu âu bàn thắng lưới bc tại_trận chung_kết cúp nhà_vua tbn tốc_độ mạnh_mẽ quyết_đoán có_lẽ phẩm_chất cầu_thủ phong_độ đỉnh_cao tư_cách ngôi_sao trở tên_tuổi hy_vọng kane son bale hình_ảnh gà trống mạnh_mẽ cạnh_tranh top,0
2457,quý trẻ_con thơ hồn_nhiên bực_mình tui dám nặng_tay ngừoi nhẫn_tâm,1
2458,con_người ý_thức,0
2459,chạy thoát đồ_tể,1
2460,công_an bắt khẩn_cấp triệu_tập tội nghiêm_trọng,0
2461,hình cổ_xưa phục_chế kết_quả,0
2462,lây phụ_thuộc ý_thức dân_sự quyết_liệt chỉnh phủ cộng_đồng chứng_minh vô_ý_thức xảy,0
2463,thông_tin lan_truyền trời,0
2464,vinfast fadil chất_lượng phân khúc hàng việt quất,0
2465,theo_dõi đọc cảnh_báo báo đài loa phường xã xe loa lưu_động phường xã,0
2466,lũ_lụt hạn_hán giá_như,0
2467,sorento hai xe kia đi chờ santafe,0
2468,sai_lầm lịch_sử văn_hoá chấp_nhận,0
2469,kia phụ_tùng rẻ,0
2470,thích_đáng,1
2471,đẳng_cấp vầy cống_hiến đồng_đội đem niềm vui bú sức đồng_đội cáu bẩn đồng_đội ghi_bàn,0
2472,tiếp_giáp trung quốc mắc dịch lào mianma triều_tiên,0
2473,châu vẽ đẹp phụ_nữ đông quen mắt chút,0
2474,quen xe ford focus at hackback chạy bảo_hành thân vỏ giá thanks,0
2475,xứng_đáng,0
2476,lý_lẽ anti thắng đồng_đội thua mesi,0
2477,nhập thai tiết_kiệm xăng nhât phan khúc,0
2478,yêu con_người việt nam đoàn_kết san_sẻ ý_thức mùa dịch cố việt_nam,0
2479,sốt cha_mẹ sốt đằng thành_phần trái_ngược tội bé vô_phước chúc khỏe bình_an,0
2480,giỏi tự_ái vặt nhậu nhẹt nóng_nảy gây_sự cạn_lời,1
2481,cưới tông ti họ_hàng cưới quen sơ_sơ đẹp nết rõ_ràng lơ_mơ chúc tốt_lành,0
2482,chạy dịch_vụ vios mt hài_lòng chi_phí bảo_dưỡng rẻ,0
2483,bảy bé lớp cặp đi học mặt ngây ngủ thức_ăn đánh_cắp tuổi_thơ cháu cảnh giáo_dục thành_công,1
2484,đào nấm mộ hai hàm_răng,0
2485,cứu,0
2486,hôm đường đi bắt_gặp đoàn diễu_hành hàng trăm xe treo cờ chạy nối_đuôi ủng_hộ trump sông tàu đậu kính khúc sông treo cờ trump and pence dân ùa hai đường reo_hò cổ_vũ cảm_giác phấn_khởi,0
2487,ngày_sinh_nhật tệ,1
2488,miền trung yêu_dấu gồng chống_đỡ thiên_thai,0
2489,phơi cá khô đem chôn uổng_vậy,0
2490,lỡ_lầm hôn_nhân hôn_nhân buồn câu mở_đầu buồn làm_chi,0
2491,bằng_thừa mỹ nổi đi trốn đánh thuế_trung quốc việc_làm chẳng mỹ đơn_giản chi_phí sảng xuất mỹ kiểu made in america,0
2492,đầu tuần ca lây_nhiễm chúc_mừng đất_nước ta,0
2493,xử khung hình kẻ khốn_nạn,1
2494,công_nghệ đà tối có_lẽ thập_kỉ phổ_biến,0
2495,mong châu phi_đừng dính bệnh khổ,0
2496,hyundai kia công_ty đi_tắt đón_đầu thuê thiết_kế nổi_tiếng bently audi lamborhini hình_dáng xe xe siêu thể_thao xe bình_dân phục_vụ tầng_lớp trung_lưu cơ_hội_sở_hữu siêu xe lắng_nghe tô hài_lòng khách_hàng bằng_chứng sinh đẻ muộn tổng_doanh_số cường_quốc xe tỉ_lệ hàng xe hàn quốc ngon bổ rẻ thân,0
2497,tự_do tui đi tui giám_hộ please,0
2498,xúc_động rơi nước_mắt mong bình an mạnh_khỏe yêu_thương thiên_thần bé_bỏng bé bỏ_rơi hố phát thưởng phát_hiện bé sống thương,0
2499,tưởng phim viễn_tưởng,0
2500,công sanh chín mười bỏ_rơi công dưỡng dục đời ngưỡng_mộ yêu_mến trái_tim từ_bi hạnh bồ_tát như_vầy đứa bé xinh_đẹp dáng yêu chúc gia_đình hạnh_phúc tràn_ngập tiếng cười trẻ_thơ,0
2501,đoạn đi lịch_sử thế_hệ ngày_nay tuyệt phẩm,0
2502,trời đau_lòng trở_lại trường chia buồn sâu_sắc gia_đình,0
2503,sứ đồng_tiền ghê_gớm chết sợ,0
2504,pháo_thủ chúc_mừng arsenal,0
2505,mừng đất_nước kiểm_soát dịch_bệnh lo qui_định phòng_chống dịch bộ_phận dân coi_trọng đường đeo khẩu_trang giãn lực_lượng chức_năng nhắc_nhở nguy_cơ hiện_hữu mong ngành chức_năng lưu_tâm,0
2506,bệnh tuyệt_vọng lang_thang mạng vô_tình đọc viết quốc tuấn tự_nhủ cố_gắng tiếp ngoảnh mặt trôi theo_dõi hành_trình tiến_triển truyền_cảm_hứng nghị_lực bố chúc khoẻ bình_an,0
2507,lập chuỗi sửa_chữa điện_máy_điện_lạnh thợ_điện xanh hiện thợ tiệm uy_tín sửa vẽ bệnh,0
2508,sự_cố mong_muốn công_ty đứng giải_quyết sự_cố hết_sức động_viên thay_vì chỉ_trích,0
2509,học_sinh điện_thoại lớp_học,0
2510,tuyệt_vời trí_tuệ việt nam chúc_mừng khoa_học đhbk hà_nội cộng_sự,0
2511,trào_lưu cơm_đen,0
2512,mua rút thủ_tục,0
2513,bale đi fan mesi mua bacerlona đá chung_kết cup nhà_vua siêu cup tbn poker gánh tạ mesi gánh ronaldo quên mesi gánh bale chồng bale gánh,0
2514,giáo_án môn tiếng việt lớp giáo_sư thuyết skg chữ_cái vần phân_bổ tiết dạy làm_ơn đừng thành_tích khổ tâm_lý_học lứa dạy,1
2515,ủng_hộ quan_điểm biden trump tranh_luận ngụy_luận cố_tình ngắt_quãng phát_biểu đổi hướng chủ_đề công_kích tranh_luận trump phát_biểu tình_hình quốc_gia chăm_chăm công_kích đối_thủ,1
2516,vàng,0
2517,thương cảm_kích gia_nhập,0
2518,báo chuẩn xuất_sắc câu lạc_bộ thế_giới mesi nhóc tội_nghiệp thất_bại tủi_nhục sự_thực si may_mắn xavi iniesta truyền_thông nâng_đỡ tóm xavi iniesta vinh_quang mesi bại,1
2519,loài vật thông_minh thế_giới kiên_nhẫn con_người,0
2520,giá cổ_phiếu vùn_vụt không_lẽ phản_đối,0
2521,ghét,1
2522,chào vọng đầu mùa đá bốc trùng giai_đoạn thua tan_tác,0
2523,phe cộng_hòa phe dân_chủ phẫn_nộ cố_gắng chặn ngân_sách dịch_vụ bưu_điện mỹ số_lượng bỏ_phiếu thư chơi_khăm lạy hồn,0
2524,santa fe hàn bán_chạy sorento,0
2525,trump thắng_cử,0
2526,chúc_mừng chúc bố chúc tốt_đẹp may_mắn,0
2527,chung_thân bản_án hợp_lý nạn_nhân lỗi,0
2528,đọc sót tập dragonbal kỉ_niệm học_trò tập có_thể_hình_dung nội_dung,0
2529,thiệt áp_lực tạng hiến ghép tạng hiến chờ ghép mong_mỏi ca ghép tạng kỷ_lục,0
2530,tiếc tài_năng bật dani alves,0
2531,hà hề mục_đích xuyên thủng vỏ thép tiết chất keo bám chặt keo hỏng lớp sơn chống gỉ sét vỏ tàu gỉ biển thuyền hà bám giảm_tốc_độ bề_mặt đá hà bám lởm_chởm đời hà chồng_chất,0
2532,may chứng_chỉ hành_nghề bác_sỹ suốt học thi lo bằng_cấp chân ngành,0
2533,biden diện,0
2534,lắm cẩn_thận dịch bùng,0
2535,mong chúa giúp cam donald trump bệnh tái đắc_cử,0
2536,sức gió bão đất_liền dự_báo,0
2537,trào_lưu gió đi dĩ_vãng cơn_sốt lạ vui ẩm_thực biến_tấu chút vui,0
2538,tết trung_thu bánh trung_thu lạ phương đông gọi bánh trung_thu người_ta sơ bánh trung_thu lạ câu bánh bánh,0
2539,mặt chúc bác_sĩ khoẻ_mạnh,0
2540,diễn_viên vẻ đẹp cá_tính mạnh_mẽ quyến_rũ phim hành_động hài_hước nàng đóng đinh cửa so_sánh,0
2541,mua fadil trả_góp,0
2542,đức đi học điện_thoại chế_độ im_lặng khuôn_viên trường,0
2543,mỹ du_học thi ielt giật văn_chỉ công_cụ làm_việc nghề nghiệp,1
2544,nhục thói tham_lam,1
2545,dịch_vụ vô_địch,0
2546,họ_hàng nội,0
2547,khốn_nạn,1
2548,hy_vọng bé trai sai,0
2549,boeing mồi nhử đồn đoán boeing thị_trường máy_bay hạn_chế đầu_tư phương_án phát_triển mẫu chuyên_gia chế diễu boeing chẳng khung mẫu nửa thế_kỷ airbus phát_triển cho_dù thất_bại phương_diện thị_trường bùng_nổ hàng giá rẻ kiệt_tác mặt kỹ_thuật bay,0
2550,tình_ái kinh đấy,1
2551,phủ_nhận tiện_ích to_lớn công_nghệ đem điện_thoại thông_minh học thầy giảng học_sinh chăm đầu_vào điện_thoại,0
2552,trừ tam_giác vẻ mặt_cầu,0
2553,lớp đem áp_dụng kiểu sinh_viên cao_đẳng đại_học đi kiểm_tra trường_học địa_phương trường kế_hoạch triển_khai tuỳ sở_trường giáo_viên hướng chuẩn đầu_ra triển_khai mức_độ nhẹ kết_quả chuẩn đầu_ra khâu triển_khai bất_cập bảo chương_trình thẩm_định hội_đồng quốc_gia trường_học quy_định chặt_chẽ chán,1
2554,đọc xong tê_giác hình_ảnh lông xd,0
2555,chất_lượng cũ khoẻ,1
2556,giọng ca,0
2557,tội cháu bé sinh cha_mẹ chín con_một,1
2558,kiếm miếng ăn_không vàng vật lừa tồn_tại,0
2559,ngã cát lái xây_dựng hình_như hợp_lý xe hướng thủ đức cầu_vượt cát lái chạy chậm dường_như đường hẹp khúc táng cong,0
2560,thủ_tục vay món giấy chứng_minh nhân_dân kèm giấy_tờ tùy_thân sổ hộ_khẩu lái_xe bảo_hiểm y_tế thông_tin chứng_minh nhân_thân khơi_khơi cầm giấy chứng_minh nhân_dân vay,0
2561,ánh_sáng dội băng tan tan tích băng cực quy_luật vũ_trụ con_người quả_đất đổi trục con_người,0
2562,cảm_kích chúc sức_khoẻ may_mắn,0
2563,mắc tiền độc lạ mong lạ độc,0
2564,gia_đình đẹp tổng_thống trump nuôi dạy giỏi,0
2565,gia_đình kinh_doanh lĩnh_vực nông_nghiệp tài sảng công đất danh_sách,0
2566,dã_man,1
2567,lầm vợ phiền_toái cuộc_đời,0
2568,gia_đình phạm nhật vượng tài sảng tỷ usd,0
2569,cup tùy cup cố thi_đấu tạch ltd vô_cùng khắc_nghiệt mấy liver cup mãi yêu liver,0
2570,trường thương_hiệu trường,0
2571,luật_pháp hình_sự_thật an_toàn thực_phẩm độc vận_chuyển phân_phối thực_phẩm rỏ nguồn_gốc hư thối tiếp_diễn,0
2572,thiệt hoài lâm_chất nhạc cũ_kỹ nhàm_chán tắt,1
2573,chó trung_thành ta tùy_con,0
2574,cẩn_thận nêú sức_khoẻ đừng cố,0
2575,bảo cúp tầm liv đi d,0
2576,miền tây xứng_đáng đầu_tư tuyến cao_tốc ngang_dọc tiềm_năng to_lớn miền đất,0
2577,bé siêu đấy,0
2578,trump sẻ chửa bệnh chiến_thắng,0
2579,tra_cứu điện_thoại lớp giảng_dạy trường mấy nghiên_cứu điện_thoại cấm,0
2580,cầu_mong mạnh_khỏe đem tốt_đẹp xã_hội,0
2581,độ bọn trẻ học kiến_thức toán trưởng_thành giải_quyết hơi,0
2582,nguy_hiểm ngỡ_ngàng chủ doanh_nghiệp,0
2584,giá trở_mặt vua ronaldo sự_nghiệp đi bật bãi real lắm bale gương vọng tưởng tranh_giành ngài,0
2585,cùi bắp tiêu_diệt lạc_hậu video phá_hủy miệng video kết,0
2586,xài tối_đa chỗ mua mitsu atrage xe nhập giá rẻ rộng_rãi xe phân khúc tiết_kiệm nhiên_liệu khuyết_điểm duy_nhất máy yếu phân khúc vios lựa_chọn an_toàn thường_xuyên chở chỗ mua chỗ lựa_chọn tầm giá xpander né ertiga bảo_dưỡng suzuki tệ cho_dù xe giá xpander đi_nữa mua xe suzuki phiêu_lưu,0
2587,chữa bệnh kháng_thể vi rút tự_nhiên miễn_nhiễm bệnh,0
2588,chào vọng chuyến bay quốc_tế tính_toán giúp,0
2589,đoán phim thể tiếc,0
2590,trẻ sơ_sinh,0
2591,nghị_lực chúc gia_đình sức_khỏe,0
2592,đọc nghẹn thương đứa trẻ,0
2593,yêu_mến,0
2594,mong trump yếu biden sai vụng_về nói_chuyện,1
2595,hoàn_cảnh tình hướng,0
2596,hướng_dẫn bé video hữu_ích viết,0
2597,huyện hải lăng quảng_trị huyện vô_địch tự_hào hải lăng,0
2598,tuyến tottenham đăng tranh_chấp danh_hiệu dềde mong_manh có_lẽ toả đồng_đội cầu_thủ cầm địt tuyến mãi modric hai,0
2599,que diêm tao mấy chục mua hộp gỗ giấy diêm tiện_dụng ẩm_ướt công_ty vì_thế_mà đi buồn lắm mong công_ty phát_triển trở_lại liệu que diêm que diêm hình_dạng,0
2600,mặc đồ bơi hình cá_voi sát_thủ lo cá_mập,0
2601,yêu con_trai,0
2602,xe cũ nhật đừng vẻ hối_hận chạy,0
2603,bão,0
2604,nguoi dân se cân_nhắc đi xe lửa may bay,0
2605,kết_quả vợ chửi mãi cắm_đầu_vào điện_thoại,0
2606,bs tú dung nói_chuyện dễ_thương chúc bs co sức_khỏe,0
2607,mấy tập thể_thao tinh_thần thể_thao tuân_thủ luật_lệ chạy làn_đường đèn_đỏ lạng_lách,0
2608,doanh_nghiệp ảnh_hưởng doanh_nghiệp ảnh_hưởng covid ảnh_hưởng thế_giới doanh_nghiệp ảnh_hưởng mong thuế thu_nhập doanh_nghiệp phục_hồi trở_lại,0
2609,nêu bật tài_trí batman vứt ngẫu_nhiên batman đầu_não jl chẳng siêu sức_mạnh cảnh batman lao đầu_vào đám parademons chẳng kế_sách nản lối diễn_xuất vô_hồn ben afleck nản fan hy_vọng tương_lai,1
2610,pháp_luật,0
2611,thời_đại xã_hội bất_hiếu trọng_tội,1
2612,khâu kiểm_soát nhập_cảnh khả_thi hiệu_quả phát_hiện vi rút biểu_hiện triệu_chứng đi lang_thang lây bệnh cộng_đồng triệu dân xét_nghiệm pcr toàn_bộ triệu dân đợt bùng_phát tiếp lọt nhập_cảnh mầm bệnh chiến_lược nhanh_chóng xét_nghiệm pcr truy vết phát_hiện cách_ly phạm_vi lãnh_thổ mấu_chốt cách_ly nửa vi rút nhiễm_bệnh triệu_chứng_chỉ phát_hiện pcr vi rút nhân số_lượng xét_nghiệm pcr dương_tính cách_ly vi rút cộng_đồng làn_sóng nhập_cảnh dựa cách_ly tự_nguyện,0
2613,đổi đường giấy_tờ tùy_thân giấy_tờ nhà_đất dân đổi hệ_lụy đi đường,0
2614,ngon chẹp chẹp,0
2615,tất_nhiên so_sánh hai xe xe honda brio xe rộng_rãi chất_lượng hai xe kia chúc mua xe vừa_ý,0
2616,đá vui màthay huấn_luyện_viên trưởng bảo băng ghế chỉ_đạo đá huấn_luyện_viên vui tiêu_chí,0
2617,phạt quán nhà_hàng thu_mua chó bọn trộm chó phạt tù bọn trộm chó mạnh_tay tiếc xảy,0
2618,mất_mát chia buồn gia_đình biển_báo chỗ nguy_hiểm trẻ bơi một_mình,0
2619,tuyệt_vời,0
2620,đi xe vũ_khí tính_toán án chúc vui_vẻ kết_quả,0
2621,nhá,0
2622,chính_xác đi sai vạch kẻ đường báo lỗi đi sai làn_đường,0
2623,trọn_vẹn bayern,0
2624,đọc bình_luận tội_ác mong pháp_luật trừng_trị mạnh_tay,1
2625,đội_ngũ bác_sỹ tổng_thống giỏi thử chúc trump sớm_khỏe,0
2626,hổng tiền hổng mua xe đức xe đức đi sướng đi xe đức hổng xe hàn xe nhật đi,0
2627,đưọc mũi nắp,0
2628,chết_đuối đau thiệt,0
2629,cầu bé cứu sống hạnh_phúc bé may thiên_đường,0
2630,gớm đi vác soluto uống xăng uống nội_thất xấu atrage atrage rộng_rãi gầm máy bé mấy dòng chả chênh hao nhiêu soluto đuôi xấu mua xe tiền hạn_hẹp đề_cao thực_dụng vote atrage xe bền nội_thất option gầm xăng ngửi,1
2631,hy_sinh cha_ông thế_hệ đi thế_hệ ngày_nay sống thời hòa bình tự_do cuộc_sống ấm_no,0
2632,ngân_hàng thủ_tục chụp ảnh hồ_sơ quầy lưu hồ_sơ viễn_thông đăng_ký sim điện_thoại hạn_chế gian_lận,0
2633,rịa mong kết_quả bệnh_nhân đi nhật,0
2634,trứng đêm trẻ_con khổ_thân,0
2635,giới truyền_thông mu mua triệu mua nhóc truyền_thông barca tự_biên diễn nâng,1
2636,nữ_sinh lớp,0
2637,giành thiện_cảm đông dân mĩ bầu_cử mĩ đoán nhầm phe,0
2638,chúc_mừng bệnh_nhân chúc_mừng y bác_sĩ bệnh_viện chợ rẫy,0
2639,tường san đẹp dịu vàng chói loá,0
2640,đẹp mấy nhiếp_ảnh ngắm cám_ơn nhiếp_ảnh gia,0
2641,đầu tuần tuyệt_vời ngôi_sao đồng_loạt lập cú đúp chúc_mừng chúc_mừng chúc_mừng,0
2642,khốn_nạn thương,1
2643,phó obama nhầm_lẫn,0
2644,nuôi ong cơ_thể phản_ứng bọn chích nổi ngứa sốc tim_mạch loài ngòi chích đọc đoạn cắn vỡ_mộng,0
2645,riết màu_mè sến xẩm đỉnh_cao cuộc_đời gượng sắc_đẹp tuổi_tác phép,1
2646,đề_nghị đánh thuế_đất hiệu_quả mua đất đầu_cơ đẩy giá thu_nhập mua đất mua nổi toàn giá trời,0
2647,ưa ta hiện thay_thế_nào,0
2648,bão hại ngành điện_lực,0
2649,điện mặt_trời năng_lượng tái_tạo đi kèm phát_triển công_nghệ hydro kênh lưu_trữ phân_phối năng_lượng thập_kỷ thời hydro năng_lượng tái_tạo điện mặt_trời sản_phẩm thực_phẩm so_sánh công_nghệ lưu_trữ bảo_quản phân_phối thực_phẩm lạnh đóng_gói chất bảo_quản sấy khô vận_tải vui_vẻ sản_xuất thực_phẩm nhanh_chóng thành kém hiệu_quả nhanh_chóng đi ngõ_cụt sản_xuất thực_phẩm lưu bảo_quản phân_phối tương_tự năng_lượng tái_tạo thất_thường lưu_trữ nhiên_liệu hydro năng_lượng tái_tạo sản_xuất hydro phân_phối thông nhiên_liệu hydro năng_lượng tái_tạo hiệu_quả năng_lượng tái_tạo hydro việt nam sản_xuất bình khí nén hydro kích_thước tiêu_chuẩn xe hai bánh phân_phối bình hydro hệ_thống tạp_hóa kiểu đổi bình phát thưởng mini giá nhiên_liệu hydro hydro bình khí nén giá hời ngành sản_xuất hydro xe điện hydro hai bánh tiết_kiệm chi_phí di_chuyển xe xăng giá xe hai bánh hydro giá xe_máy điệ ̣ n pin lithium,0
2650,chỉnh_sửa pháp_luật bảo_vệ trẻ_em tịch_thu quyền giám_hộ kẻ cha_mẹ dấu_hiệu bạo_hành con_cái nước_ngoài đợi pháp_luật công_an thiệp dấu_hiệu bạo_hành cha_mẹ cấm tiếp_xúc quyền chăm cơ_quan xã_hội nuôi bé,0
2651,ký_ức ùa,0
2652,mấy fastfod việt nam thử độ mắc ngon tăng_trưởng chậm gà rán gà chiên kiểu việt quán vặt rẻ ngon thương_hiệu xa_xỉ hamburger quảng_cáo tây tưởng ngon lắm dè sạp bánh_mì lề_đường ngon rẻ ngủ căng mắt dậy nghiên_cứu món cơm phở bánh_mì xôi bún bánh_canh đống lựa_chọn nuôi gà lai dòng máu việt thịt siêu ngon kêu gà nuôi trại gà đông_lạnh,1
2653,nhì quốc_gia bàn quốc_gia vô_địch quốc_gia bàn bàn bàn thắng đtqg rô bàn kiến_tạo giao_hữu_tỉ_lệ si bàn_giao_hữu_tỉ_lệ,0
2654,bác_sĩ giỏi chúc sức_khoẻ,0
2655,dịch đeo khẩu_trang nhỡ cách_ly nguyên dàn ban giám_khảo coi hỏng thi,0
2656,thịt ướp lá chanh xong,0
2657,đau_lòng,0
2658,vẽ đường_thẳng chiều tiến vòng trái_đất tiến sát chạm tương_tự anh_chị bc ta đường_cao chiều mm diện_tích tam_giác abc diện_tích trái_đất kiểu tam_giác uốn cong bọc trái_đất hình,0
2659,tông đậu làn xe_máy dừng đèn_đỏ nguy_hiểm,0
2660,tiêm vắcxin xong ẩm theo_dõi một_hai vacin hành sốt nghỉ học tuần bố_mẹ rút kinh_nghiệm tiếc bé,0
2661,y kiến thế_giới nhật châu âu cấm điện_thoại học,0
2662,mua căn_hộ đợt ghóp nhược_điểm căn_hộ cao_cấp trước_mắt chờ sổ mắt,0
2663,đài_truyền_hình nhắc_nhở đi thói_quen đọc báo,0
2664,khẩu_trang việt nam phương tây đi chậm xu_hướng,1
2665,vẽ hình chữ_nhật chiều chiều rộng tam_giác đỉnh tâm hai đỉnh kia đầu mút chiều chiều chiều rộng hcn chiều hai chiều kia nằm tam_giác hưn chiều rộng hcn gọi diện_tích quả_đất chiều,0
2666,hình sóng mũi cay cay,0
2667,phương_án tối đường hiện_hữu phát_huy tối_đa ích,0
2668,nghỉ lít,0
2669,dân hàng thông_tin độc sảng phẩm,0
2670,ngân_hàng tư_vấn mua bảo_hiểm,0
2671,si fati kế_thừa mùa china mỹ dưỡng già,0
2672,bão àhãy mưa khánh hoà giúp cạn_kiệt lắm làm_ơn đi bão,0
2673,hình_ảnh âm_nhạc bàn_cãi ấn_tượng mặt nội_dung xong tối hôm hôm_nay làm_việc ám_ảnh phim chi_tiết xâu_chuỗi có_lẽ_phải,0
2674,ấn độ sợ việt_nam mở_cửa,0
2675,fadil vin làm_bạn thất_vọng,0
2676,lây_nhiễm cộng_đồng mừng,0
2677,đi tương_lai đạp_đổ,0
2678,cạnh hình_vuông x góc cạnh hình_vuông đường_thẳng_đứng góc_quay chu_vi diện_tích,0
2679,hàng nhái tồn_tại sảng xuất kinh_doanh hàng giả chẳng xem_thường thượng_đế xem_thường pháp_luật,0
2680,rào,0
2681,decal công_suất ha_ha,0
2682,bayren vĩ_đại barca,0
2683,chờ vàng triệu,0
2684,truây dừng đi vi ốt tiền,0
2685,ca_khúc gắn_bó thế_hệ đời_đầu,0
2686,loài_người trái_đất di_cư lánh_nạn hủy_hoại động_vật địa_cầu sống bảo_vệ môi_trường môi_trường ngày_một nhiễm vị xấu_xí,0
2687,sư_tử cắn chạy trốn chết chó chạy thoát,0
2688,chó mãi vật_nuôi chó,0
2689,mua đất tăng_giá mua đất x tỷ tỷ mua đất tăng_giá thẩm_định tiềm_năng miếng đất mua ngắn_gọn thẩm_định tiêu_chí đường đi diện_tích pháp_lý phong_thủy tiện_ích,0
2690,phấn_đấu,0
2691,bánh trung_thu chả mắt thương_hiệu,0
2692,cử_tri dao_động xong tranh_luận hai dao_động,0
2693,quan_hệ phức_tạp,0
2694,đi học mấy nghỉ dịch lớp bặt đầu đi học,0
2695,ngã tư đấy nổi áp_lực đèn_đỏ,0
2696,hai rìu chiến xác_định trận chiến sự_kiện ghi xác_định vân mẫu adn xác_định danh_tính chiến_binh trận chiến hậu_duệ bảo_bối tiền nhân,0
2697,khủng bất_động_sản bể khởi_đầu tương_lai bất_động_sản,0
2698,thi muộn đề mức_độ tương_đương_thì ôn thi giúp vượt_trội,0
2699,ngập nguy chảy chảy đường đi nửa bánh_xe dòng_chảy mặt_nước trôi xe lẫn bình_thường,0
2700,cấm điện_thoại chẳng cần_thiết điện_thoại học,0
2701,mua vinfast fadil,0
2702,truy_tố trách_nhiệm công_ty độc hàng_loạt tiêu_dùng,0
2703,khả_năng trường quyết_định phụ_huynh gởi bé té bầm nhẹ đánh giáo_viên truy_tố tội bạo_hành trẻ_em cô_giáo hợp_lý quyết_liệt bảo_vệ bé bắt bé khoanh_tay xin_lỗi bé đề_nghị dừng hành_hung bé đi,0
2704,khoan bàn chất_lượng điện_thoại xe_máy ôtô trung quốc giá rẻ cạnh_tranh hãng giá khách_hàng,0
2705,trời phật may_mắn chúc đời an_nhiên,0
2706,bọ biển động_vật thời tiền_sử gọi hóa thạch sống khả_năng trao_đổi chất đời bọ biển bài_tiết,0
2707,đau_lòng vụ tai_nạn đuối thương_tâm vụ cướp đi sinh_mạng dăm_bảy cháu quê ao hồ sông suối bậc phụ_huynh tập dạy bơi cháu thường_xuyên nhắc_nhở,0
2708,nhậm_chức trump cắt_giảm thuế tập_đoàn góp_phần tăng_giá cổ_phiếu thâm_hụt ngân_sách coi trump dám áp_thuế tập_đoàn đe_dọa trump thương chiến trung quốc nước_lớn duy_nhất tăng_trưởng dương huawei chết thỏa_thuận thương_mại lịch_sử trump tái đàm_phán,0
2709,ôm lỗ ôm chết đòi nhào vô kiếm đường chạy khổ,0
2710,hạng_mục cầu_thủ trận fan dẫn_chứng whoscored bôi son môi bất_công,1
2711,quá_khứ tương_lai khiêm_tốn giúp người_ta tiến chìa_khoá thành_công năng_lực chúc_mừng phim ròm,0
2712,án hợp_lý,0
2713,mẹ thân đập hạt na đun gội_đầu kết_quả hỏng mắt kia liên_hệ bệnh_viện công_tác điều_trị khám soi mắt kính sinh hiển vi đồng_tử mắt phản_chiếu thành màu xanh biển thay_vì màu đen,0
2714,cơm_chiên khét,0
2715,bản_tính trẻ_con ham tự_giác sở_thích học song_hành tự_do khuôn_khổ áp_lực học_hành trưởng_thành,0
2716,thương lắm miền trung,0
2717,thị_trường vô_số hàng_hóa nhái kiểu tồn_tại,0
2718,luật việt nam nghiêm_khắc hành_vi hành_hạ trẻ_em bảo_vệ đứa trẻ thương,0
2719,at đồng_tiền tầm giá,0
2720,đỉnh vậy_ta,0
2721,thành_công đá chuyền chuyền không_khéo bóng bóng mùa top tui arsenal thất_vọng,0
2722,lẽ_ra khu_vực sảng xuất nghề ngoại_thành khu trung_tâm,0
2723,thiệt_hại tiền công_sức học_viên thu_hồi hoạt_động giảng_dạy trường thu_hồi học_viên đi học lớp,0
2724,mẫu xe thích_hợp đô_thị đi đường đi tốc_độ khuyến_mãi xe đuối,0
2725,thương phát súng nổ tội phụ_nữ khổ mãi khổ,0
2726,keanu sandra bulock hai thần_tượng hâm_mộ anh_chị sped mong tương_lai hai thần_tượng tái_hợp màn_ảnh,0
2727,vật_dụng ý_nghĩa viện bảo_tàng gia_đình góp_phần chiến_thắng giải_phóng đất_nước chúc an_lành,0
